order_id,customer_id,order_date,status,delivery_date,_ingested_at,_source_file
O002540,C00157,2024-04-09,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002541,C00172,2023-06-22,SHIPPED,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002542,C00064,2024-06-27,delivered,2024-07-07,2026-08-09T06:46:32.194049+00:00,orders.csv
O002543,C00078,2024-12-24,Delivered,2024-12-31,2026-08-09T06:46:32.194049+00:00,orders.csv
O002544,C00312,2023-06-23,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002545,C00192,2023-02-16,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002546,C00060,2023-01-29,Delivered,2023-01-31,2026-08-09T06:46:32.194049+00:00,orders.csv
O002547,C00140,2024-03-09,DELIVERED,2024-03-13,2026-08-09T06:46:32.194049+00:00,orders.csv
O002548,C00087,2024-12-02,Delivered,2024-12-10,2026-08-09T06:46:32.194049+00:00,orders.csv
O002549,C00180,2023-07-26,Delivered,2023-08-03,2026-08-09T06:46:32.194049+00:00,orders.csv
O002550,C00296,2024-04-24,Delivered,2024-05-01,2026-08-09T06:46:32.194049+00:00,orders.csv
O002551,C00328,2023-11-05,Delivered,2023-11-09,2026-08-09T06:46:32.194049+00:00,orders.csv
O002552,C00309,2023-07-11,Delivered,2023-07-13,2026-08-09T06:46:32.194049+00:00,orders.csv
O002553,C00156,2023-11-16,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002554,C00349,2023-03-01,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002555,C00055,2023-03-22,Delivered,2023-03-24,2026-08-09T06:46:32.194049+00:00,orders.csv
O002556,C00199,2024-08-07,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002557,C00192,2023-08-20,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002558,C00218,2023-12-28,Delivered,2024-01-02,2026-08-09T06:46:32.194049+00:00,orders.csv
O002559,C00092,2023-08-12,Delivered,2023-08-20,2026-08-09T06:46:32.194049+00:00,orders.csv
O002560,C00307,2023-06-04,Returned,2023-06-02,2026-08-09T06:46:32.194049+00:00,orders.csv
O002561,C00397,2024-11-02,delivered,2024-11-12,2026-08-09T06:46:32.194049+00:00,orders.csv
O002562,C00211,2024-09-23,Delivered,2024-09-27,2026-08-09T06:46:32.194049+00:00,orders.csv
O002563,C00392,2023-06-27,Delivered,2023-07-01,2026-08-09T06:46:32.194049+00:00,orders.csv
O002564,C00027,2024-12-28,delivered,2025-01-03,2026-08-09T06:46:32.194049+00:00,orders.csv
O002565,C00055,2023-09-13,Delivered,2023-09-22,2026-08-09T06:46:32.194049+00:00,orders.csv
O002566,C00236,2024-09-29,Delivered,2024-10-08,2026-08-09T06:46:32.194049+00:00,orders.csv
O002567,C00339,2024-08-24,Delivered,2024-09-03,2026-08-09T06:46:32.194049+00:00,orders.csv
O002568,C00242,2024-11-02,Delivered,2024-11-12,2026-08-09T06:46:32.194049+00:00,orders.csv
O002569,C00113,2023-09-27,delivered,2023-10-03,2026-08-09T06:46:32.194049+00:00,orders.csv
O002570,C00011,2024-12-25,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002571,C00317,2024-01-09,Delivered,2024-01-10,2026-08-09T06:46:32.194049+00:00,orders.csv
O002572,C00112,2023-02-05,delivered,2023-02-04,2026-08-09T06:46:32.194049+00:00,orders.csv
O002573,C00110,2023-08-08,RETURNED,2023-08-05,2026-08-09T06:46:32.194049+00:00,orders.csv
O002574,C00164,2024-01-06,Delivered,2024-01-08,2026-08-09T06:46:32.194049+00:00,orders.csv
O002575,C00228,2024-05-17,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002576,C00119,2024-08-27,Delivered,2024-09-05,2026-08-09T06:46:32.194049+00:00,orders.csv
O002577,C00176,2023-08-06,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002578,C00297,2024-06-04,Delivered,2024-06-13,2026-08-09T06:46:32.194049+00:00,orders.csv
O002579,C00385,2023-05-06,Delivered,2023-05-07,2026-08-09T06:46:32.194049+00:00,orders.csv
O002580,C00011,2024-04-06,Delivered,2024-04-11,2026-08-09T06:46:32.194049+00:00,orders.csv
O002581,C00367,2024-08-10,Returned,2024-08-15,2026-08-09T06:46:32.194049+00:00,orders.csv
O002582,C00322,2024-01-23,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002583,C00253,2024-11-07,Delivered,2024-11-10,2026-08-09T06:46:32.194049+00:00,orders.csv
O002584,C00328,2024-11-02,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002585,C00300,2024-09-28,Delivered,2024-10-02,2026-08-09T06:46:32.194049+00:00,orders.csv
O002586,C00089,2024-03-16,Returned,2024-03-19,2026-08-09T06:46:32.194049+00:00,orders.csv
O002587,C00189,2024-07-17,Delivered,2024-07-21,2026-08-09T06:46:32.194049+00:00,orders.csv
O002588,C00123,2024-12-08,Delivered,2024-12-16,2026-08-09T06:46:32.194049+00:00,orders.csv
O002589,C00098,2023-05-06,Returned,2023-05-15,2026-08-09T06:46:32.194049+00:00,orders.csv
O002590,C00291,2023-12-16,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002591,C00356,2023-11-24,Delivered,2023-12-04,2026-08-09T06:46:32.194049+00:00,orders.csv
O002592,C00380,2024-06-26,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002593,C00377,2024-04-21,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002594,C00211,2023-11-04,Delivered,2023-11-13,2026-08-09T06:46:32.194049+00:00,orders.csv
O002595,C00216,2023-04-16,Delivered,2023-04-20,2026-08-09T06:46:32.194049+00:00,orders.csv
O002596,C00068,2024-11-07,Delivered,2024-11-04,2026-08-09T06:46:32.194049+00:00,orders.csv
O002597,C00254,2023-11-28,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002598,C00246,2023-11-04,Returned,2023-11-09,2026-08-09T06:46:32.194049+00:00,orders.csv
O002599,C00148,2023-07-27,Returned,2023-07-30,2026-08-09T06:46:32.194049+00:00,orders.csv
O002600,C00034,2024-05-07,DELIVERED,2024-05-15,2026-08-09T06:46:32.194049+00:00,orders.csv
O002601,C00309,2023-05-06,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002602,C00260,2024-02-06,Delivered,2024-02-11,2026-08-09T06:46:32.194049+00:00,orders.csv
O002603,C00377,2024-01-12,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002604,C00264,2023-01-04,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002605,C00014,2024-11-14,cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002606,C00219,2023-06-26,Delivered,2023-07-03,2026-08-09T06:46:32.194049+00:00,orders.csv
O002607,C00062,2023-06-29,placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002608,C00210,2023-10-28,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002609,C00236,2024-11-14,DELIVERED,2024-11-21,2026-08-09T06:46:32.194049+00:00,orders.csv
O002610,C00397,2023-03-04,Delivered,2023-03-11,2026-08-09T06:46:32.194049+00:00,orders.csv
O002611,C00077,2023-01-03,Delivered,2023-01-10,2026-08-09T06:46:32.194049+00:00,orders.csv
O002612,C00311,2024-02-29,Delivered,2024-03-03,2026-08-09T06:46:32.194049+00:00,orders.csv
O002613,C00053,2023-04-17,Delivered,2023-04-21,2026-08-09T06:46:32.194049+00:00,orders.csv
O002614,C00384,2023-11-16,placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002615,C00127,2023-06-06,Delivered,2023-06-12,2026-08-09T06:46:32.194049+00:00,orders.csv
O002616,C00286,2023-06-25,DELIVERED,2023-06-26,2026-08-09T06:46:32.194049+00:00,orders.csv
O002617,C00397,2023-09-16,Delivered,2023-09-20,2026-08-09T06:46:32.194049+00:00,orders.csv
O002618,C00365,2024-08-15,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002619,C00020,2024-11-27,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002620,C00067,2024-12-30,Delivered,2025-01-01,2026-08-09T06:46:32.194049+00:00,orders.csv
O002621,C00250,2023-09-03,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002622,C00109,2023-09-30,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002623,C00326,2024-07-23,Delivered,2024-08-02,2026-08-09T06:46:32.194049+00:00,orders.csv
O002624,C00203,2023-04-19,Delivered,2023-04-21,2026-08-09T06:46:32.194049+00:00,orders.csv
O002625,C00290,2023-10-23,Delivered,2023-11-02,2026-08-09T06:46:32.194049+00:00,orders.csv
O002626,C00034,2023-01-11,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002627,C00214,2024-09-05,Delivered,2024-09-13,2026-08-09T06:46:32.194049+00:00,orders.csv
O002628,C00115,2024-03-22,Delivered,2024-03-25,2026-08-09T06:46:32.194049+00:00,orders.csv
O002629,C00327,2023-09-10,shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002630,C00262,2023-08-11,Delivered,2023-08-20,2026-08-09T06:46:32.194049+00:00,orders.csv
O002631,C00315,2024-09-16,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002632,C00296,2023-09-04,Delivered,2023-09-11,2026-08-09T06:46:32.194049+00:00,orders.csv
O002633,C00351,2024-09-26,Delivered,2024-10-04,2026-08-09T06:46:32.194049+00:00,orders.csv
O002634,C00266,2024-08-12,delivered,2024-08-18,2026-08-09T06:46:32.194049+00:00,orders.csv
O002635,C00189,2023-07-30,Delivered,2023-08-09,2026-08-09T06:46:32.194049+00:00,orders.csv
O002636,C00271,2024-12-23,Returned,2025-01-02,2026-08-09T06:46:32.194049+00:00,orders.csv
O002637,C00132,2024-04-12,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002638,C00064,2024-07-04,Delivered,2024-07-11,2026-08-09T06:46:32.194049+00:00,orders.csv
O002639,C00172,2024-12-11,DELIVERED,2024-12-21,2026-08-09T06:46:32.194049+00:00,orders.csv
O002640,C00386,2023-06-18,Delivered,2023-06-20,2026-08-09T06:46:32.194049+00:00,orders.csv
O002641,C00358,2023-08-21,Delivered,2023-08-29,2026-08-09T06:46:32.194049+00:00,orders.csv
O002642,C00028,2024-05-19,Delivered,2024-05-24,2026-08-09T06:46:32.194049+00:00,orders.csv
O002643,C00068,2023-10-06,Delivered,2023-10-07,2026-08-09T06:46:32.194049+00:00,orders.csv
O002644,C00129,2023-02-11,Delivered,2023-02-14,2026-08-09T06:46:32.194049+00:00,orders.csv
O002645,C00063,2023-06-07,Returned,2023-06-12,2026-08-09T06:46:32.194049+00:00,orders.csv
O002646,C00074,2024-10-08,Returned,2024-10-14,2026-08-09T06:46:32.194049+00:00,orders.csv
O002647,C00020,2024-12-13,Delivered,2024-12-14,2026-08-09T06:46:32.194049+00:00,orders.csv
O002648,C00268,2023-03-04,Delivered,2023-03-05,2026-08-09T06:46:32.194049+00:00,orders.csv
O002649,C00280,2024-05-21,Delivered,2024-05-22,2026-08-09T06:46:32.194049+00:00,orders.csv
O002650,C00196,2023-08-07,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002651,C00059,2024-10-06,Delivered,2024-10-14,2026-08-09T06:46:32.194049+00:00,orders.csv
O002652,C00200,2024-02-10,Returned,2024-02-12,2026-08-09T06:46:32.194049+00:00,orders.csv
O002653,C00088,2024-06-08,RETURNED,2024-06-15,2026-08-09T06:46:32.194049+00:00,orders.csv
O002654,C00098,2023-08-20,CANCELLED,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002655,C00223,2024-08-01,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002656,C00121,2024-01-10,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002657,C00073,2023-08-17,Delivered,2023-08-26,2026-08-09T06:46:32.194049+00:00,orders.csv
O002658,C00204,2023-01-09,returned,2023-01-10,2026-08-09T06:46:32.194049+00:00,orders.csv
O002659,C00284,2023-06-27,Delivered,2023-07-04,2026-08-09T06:46:32.194049+00:00,orders.csv
O002660,C00313,2024-12-12,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002661,C00289,2024-06-26,placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002662,C00196,2023-12-10,shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002663,C00398,2023-03-16,Delivered,2023-03-25,2026-08-09T06:46:32.194049+00:00,orders.csv
O002664,C00031,2024-09-07,PLACED,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002665,C00295,2023-10-02,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002666,C00317,2023-04-26,Delivered,2023-04-30,2026-08-09T06:46:32.194049+00:00,orders.csv
O002667,C00364,2023-01-23,returned,2023-01-30,2026-08-09T06:46:32.194049+00:00,orders.csv
O002668,C00298,2024-09-28,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002669,C00246,2023-08-18,Delivered,2023-08-25,2026-08-09T06:46:32.194049+00:00,orders.csv
O002670,C00170,2023-01-24,Returned,2023-01-25,2026-08-09T06:46:32.194049+00:00,orders.csv
O002671,C00044,2023-05-11,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002672,C00085,2024-11-16,Delivered,2024-11-22,2026-08-09T06:46:32.194049+00:00,orders.csv
O002673,C00116,2023-02-07,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002674,C00353,2023-01-16,Delivered,2023-01-26,2026-08-09T06:46:32.194049+00:00,orders.csv
O002675,C00197,2024-07-05,placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002676,C00143,2023-12-19,Delivered,2023-12-28,2026-08-09T06:46:32.194049+00:00,orders.csv
O002677,C00092,2023-04-01,Delivered,2023-04-02,2026-08-09T06:46:32.194049+00:00,orders.csv
O002678,C00006,2023-08-17,Delivered,2023-08-22,2026-08-09T06:46:32.194049+00:00,orders.csv
O002679,C00163,2024-12-18,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002680,C00110,2023-04-10,DELIVERED,2023-04-19,2026-08-09T06:46:32.194049+00:00,orders.csv
O002681,C00110,2024-05-02,Delivered,2024-05-06,2026-08-09T06:46:32.194049+00:00,orders.csv
O002682,C00260,2024-05-19,delivered,2024-05-24,2026-08-09T06:46:32.194049+00:00,orders.csv
O002683,C00167,2024-06-22,delivered,2024-06-26,2026-08-09T06:46:32.194049+00:00,orders.csv
O002684,C00007,2024-10-02,Delivered,2024-10-11,2026-08-09T06:46:32.194049+00:00,orders.csv
O002685,C00051,2024-06-22,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002686,C00256,2024-03-05,Delivered,2024-03-12,2026-08-09T06:46:32.194049+00:00,orders.csv
O002687,C00134,2023-08-19,Delivered,2023-08-25,2026-08-09T06:46:32.194049+00:00,orders.csv
O002688,C00353,2023-08-24,Delivered,2023-08-26,2026-08-09T06:46:32.194049+00:00,orders.csv
O002689,C00301,2024-09-29,Delivered,2024-10-07,2026-08-09T06:46:32.194049+00:00,orders.csv
O002690,C00065,2023-01-24,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002691,C00328,2023-02-13,Delivered,2023-02-14,2026-08-09T06:46:32.194049+00:00,orders.csv
O002692,C00146,2024-06-11,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002693,C00334,2023-12-24,Delivered,2023-12-28,2026-08-09T06:46:32.194049+00:00,orders.csv
O002694,C00268,2023-07-30,Delivered,2023-08-07,2026-08-09T06:46:32.194049+00:00,orders.csv
O002695,C00225,2024-11-12,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002696,C00278,2023-03-29,Delivered,2023-04-03,2026-08-09T06:46:32.194049+00:00,orders.csv
O002697,C00117,2024-01-13,Delivered,2024-01-17,2026-08-09T06:46:32.194049+00:00,orders.csv
O002698,C00302,2024-02-01,delivered,2024-02-07,2026-08-09T06:46:32.194049+00:00,orders.csv
O002699,C00349,2024-10-30,Delivered,2024-11-06,2026-08-09T06:46:32.194049+00:00,orders.csv
O002700,C00019,2023-04-20,Delivered,2023-04-28,2026-08-09T06:46:32.194049+00:00,orders.csv
O002701,C00076,2023-08-11,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002702,C00110,2024-10-25,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002703,C00259,2023-07-20,Delivered,2023-07-24,2026-08-09T06:46:32.194049+00:00,orders.csv
O002704,C00363,2024-04-25,Delivered,2024-05-05,2026-08-09T06:46:32.194049+00:00,orders.csv
O002705,C00337,2024-08-24,Delivered,2024-08-26,2026-08-09T06:46:32.194049+00:00,orders.csv
O002706,C00085,2024-12-13,SHIPPED,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002707,C00139,2024-12-10,Delivered,2024-12-19,2026-08-09T06:46:32.194049+00:00,orders.csv
O002708,C00182,2023-06-10,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002709,C00032,2023-07-19,DELIVERED,2023-07-28,2026-08-09T06:46:32.194049+00:00,orders.csv
O002710,C00040,2024-03-25,DELIVERED,2024-03-31,2026-08-09T06:46:32.194049+00:00,orders.csv
O002711,C00335,2023-06-04,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002712,C00128,2024-06-22,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002713,C00179,2023-04-22,Delivered,2023-04-29,2026-08-09T06:46:32.194049+00:00,orders.csv
O002714,C00002,2024-10-11,Delivered,2024-10-15,2026-08-09T06:46:32.194049+00:00,orders.csv
O002715,C00310,2024-03-16,Delivered,2024-03-18,2026-08-09T06:46:32.194049+00:00,orders.csv
O002716,C00306,2023-02-21,returned,2023-02-22,2026-08-09T06:46:32.194049+00:00,orders.csv
O002717,C00219,2023-01-28,Delivered,2023-02-07,2026-08-09T06:46:32.194049+00:00,orders.csv
O002718,C00031,2024-04-06,Returned,2024-04-07,2026-08-09T06:46:32.194049+00:00,orders.csv
O002719,C00259,2023-07-29,Delivered,2023-08-04,2026-08-09T06:46:32.194049+00:00,orders.csv
O002720,C00105,2024-09-18,Delivered,2024-09-28,2026-08-09T06:46:32.194049+00:00,orders.csv
O002721,C00151,2023-11-24,Delivered,2023-12-02,2026-08-09T06:46:32.194049+00:00,orders.csv
O002722,C00043,2024-04-11,Delivered,2024-04-13,2026-08-09T06:46:32.194049+00:00,orders.csv
O002723,C00097,2024-04-25,Delivered,2024-05-04,2026-08-09T06:46:32.194049+00:00,orders.csv
O002724,C00004,2023-03-03,Delivered,2023-03-09,2026-08-09T06:46:32.194049+00:00,orders.csv
O002725,C00133,2023-10-25,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002726,C00382,2024-12-31,Delivered,2025-01-10,2026-08-09T06:46:32.194049+00:00,orders.csv
O002727,C00315,2024-05-30,delivered,2024-05-31,2026-08-09T06:46:32.194049+00:00,orders.csv
O002728,C00340,2023-09-11,Delivered,2023-09-15,2026-08-09T06:46:32.194049+00:00,orders.csv
O002729,C00388,2024-05-25,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002730,C00365,2023-10-12,Delivered,2023-10-15,2026-08-09T06:46:32.194049+00:00,orders.csv
O002731,C00009,2023-08-25,delivered,2023-08-28,2026-08-09T06:46:32.194049+00:00,orders.csv
O002732,C00102,2023-03-22,delivered,2023-03-30,2026-08-09T06:46:32.194049+00:00,orders.csv
O002733,C00102,2024-05-27,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002734,C00393,2024-05-03,Delivered,2024-05-13,2026-08-09T06:46:32.194049+00:00,orders.csv
O002735,C00389,2023-12-24,Delivered,2023-12-31,2026-08-09T06:46:32.194049+00:00,orders.csv
O002736,C00240,2024-05-10,Returned,2024-05-20,2026-08-09T06:46:32.194049+00:00,orders.csv
O002737,C00258,2024-05-05,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002738,C00215,2023-09-25,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002739,C00238,2024-02-09,Delivered,2024-02-16,2026-08-09T06:46:32.194049+00:00,orders.csv
O002740,C00343,2023-11-23,Delivered,2023-11-26,2026-08-09T06:46:32.194049+00:00,orders.csv
O002741,C00007,2024-06-29,Delivered,2024-07-01,2026-08-09T06:46:32.194049+00:00,orders.csv
O002742,C00098,2024-10-06,placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002743,C00068,2024-04-23,delivered,2024-04-24,2026-08-09T06:46:32.194049+00:00,orders.csv
O002744,C00070,2024-01-11,Delivered,2024-01-15,2026-08-09T06:46:32.194049+00:00,orders.csv
O002745,C00284,2023-12-31,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002746,C00028,2024-02-20,delivered,2024-02-25,2026-08-09T06:46:32.194049+00:00,orders.csv
O002747,C00333,2023-08-05,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002748,C00226,2024-05-11,Delivered,2024-05-17,2026-08-09T06:46:32.194049+00:00,orders.csv
O002749,C00016,2024-11-18,PLACED,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002750,C00219,2024-05-22,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002751,C00300,2023-08-04,DELIVERED,2023-08-11,2026-08-09T06:46:32.194049+00:00,orders.csv
O002752,C00393,2024-07-12,DELIVERED,2024-07-21,2026-08-09T06:46:32.194049+00:00,orders.csv
O002753,C00052,2024-02-23,Returned,2024-02-27,2026-08-09T06:46:32.194049+00:00,orders.csv
O002754,C00123,2024-08-21,Returned,2024-08-31,2026-08-09T06:46:32.194049+00:00,orders.csv
O002755,C00024,2023-12-11,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002756,C00064,2023-09-26,Delivered,2023-10-01,2026-08-09T06:46:32.194049+00:00,orders.csv
O002757,C00376,2023-09-21,Delivered,2023-09-23,2026-08-09T06:46:32.194049+00:00,orders.csv
O002758,C00356,2023-09-10,Delivered,2023-09-13,2026-08-09T06:46:32.194049+00:00,orders.csv
O002759,C00178,2023-05-04,Delivered,2023-05-03,2026-08-09T06:46:32.194049+00:00,orders.csv
O002760,C00196,2023-06-06,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002761,C00220,2024-08-12,delivered,2024-08-15,2026-08-09T06:46:32.194049+00:00,orders.csv
O002762,C00155,2023-06-26,Delivered,2023-06-29,2026-08-09T06:46:32.194049+00:00,orders.csv
O002763,C00216,2023-09-12,DELIVERED,2023-09-16,2026-08-09T06:46:32.194049+00:00,orders.csv
O002764,C00327,2024-10-11,Delivered,2024-10-19,2026-08-09T06:46:32.194049+00:00,orders.csv
O002765,C00380,2023-12-21,cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002766,C00049,2024-05-28,DELIVERED,2024-06-04,2026-08-09T06:46:32.194049+00:00,orders.csv
O002767,C00075,2023-02-12,Delivered,2023-02-16,2026-08-09T06:46:32.194049+00:00,orders.csv
O002768,C00179,2023-06-11,Delivered,2023-06-13,2026-08-09T06:46:32.194049+00:00,orders.csv
O002769,C00200,2023-04-23,Delivered,2023-04-27,2026-08-09T06:46:32.194049+00:00,orders.csv
O002770,C00336,2023-11-22,cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002771,C00190,2023-06-28,Delivered,2023-07-07,2026-08-09T06:46:32.194049+00:00,orders.csv
O002772,C00084,2024-03-12,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002773,C00114,2023-03-21,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002774,C00133,2024-03-08,Delivered,2024-03-09,2026-08-09T06:46:32.194049+00:00,orders.csv
O002775,C00362,2023-06-17,Delivered,2023-06-21,2026-08-09T06:46:32.194049+00:00,orders.csv
O002776,C00157,2023-01-19,Delivered,2023-01-22,2026-08-09T06:46:32.194049+00:00,orders.csv
O002777,C00266,2024-05-08,Delivered,2024-05-13,2026-08-09T06:46:32.194049+00:00,orders.csv
O002778,C00367,2023-06-22,shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002779,C00251,2023-06-28,DELIVERED,2023-07-07,2026-08-09T06:46:32.194049+00:00,orders.csv
O002780,C00273,2024-09-06,delivered,2024-09-16,2026-08-09T06:46:32.194049+00:00,orders.csv
O002781,C00391,2024-01-04,Delivered,2024-01-09,2026-08-09T06:46:32.194049+00:00,orders.csv
O002782,C00263,2023-07-12,DELIVERED,2023-07-16,2026-08-09T06:46:32.194049+00:00,orders.csv
